,Biomass,Biomass,Fossil Brown coal/Lignite,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Coal-derived gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Nuclear,Other,Other,Other renewable,Other renewable,Solar,Solar,Waste,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption
2017-06-18,432681.0,0.0,1399562.0,0.0,40491.0,0.0,167118.0,0.0,322147.0,459.0,18385.0,1.0,1425.0,0.0,75634.0,121838.0,178117.0,0.0,9057.0,0.0,851595.0,0.0,259314.0,0.0,14304.0,0.0,876793.0,0.0,64581.0,0.0,38998.0,150783.0,0.0
2017-06-19,426460.0,0.0,1462184.0,0.0,44431.0,0.0,323424.0,0.0,958665.0,0.0,17470.0,0.0,1327.0,0.0,153729.0,59864.0,173393.0,0.0,9670.0,0.0,843164.0,0.0,379760.0,0.0,14304.0,0.0,951367.0,0.0,65257.0,0.0,15602.0,108308.0,0.0
2017-06-20,424794.0,0.0,1392303.0,0.0,44056.0,0.0,331711.0,0.0,1108575.0,0.0,17517.0,0.0,1100.0,0.0,82529.0,97763.0,180050.0,0.0,8408.0,0.0,844776.0,0.0,388447.0,0.0,14304.0,0.0,872092.0,0.0,66123.0,0.0,104755.0,441028.0,0.0
2017-06-21,429506.0,0.0,1452442.0,0.0,29221.0,0.0,347014.0,0.0,1109560.0,0.0,17407.0,0.0,1082.0,0.0,117336.0,53822.0,182978.0,0.0,8306.0,0.0,843172.0,0.0,396067.0,0.0,14304.0,0.0,873289.0,0.0,40402.0,0.0,28323.0,218951.0,0.0
2017-06-22,422609.0,0.0,1428862.0,0.0,29368.0,0.0,321084.0,0.0,851451.0,87.0,17648.0,18.0,1057.0,0.0,103863.0,61631.0,181341.0,0.0,7783.0,0.0,850495.0,0.0,416680.0,0.0,14304.0,0.0,753087.0,0.0,68202.0,0.0,190869.0,759774.0,0.0
2017-06-23,421994.0,0.0,1337311.0,0.0,29760.0,0.0,222601.0,0.0,476419.0,2512.0,17517.0,9.0,1026.0,0.0,106905.0,94804.0,177619.0,0.0,6737.0,0.0,830840.0,0.0,340822.0,0.0,14304.0,0.0,677647.0,0.0,67128.0,0.0,282122.0,1453582.0,0.0
2017-06-24,426139.0,0.0,1293664.0,0.0,42655.0,0.0,119056.0,0.0,126515.0,2236.0,17558.0,0.0,1480.0,0.0,115583.0,92311.0,174216.0,0.0,8626.0,0.0,786020.0,0.0,298885.0,0.0,14304.0,0.0,686077.0,0.0,37350.0,0.0,278300.0,1259817.0,0.0
2017-06-25,429690.0,0.0,1256266.0,0.0,43639.0,0.0,102080.0,0.0,117642.0,2194.0,17415.0,0.0,1627.0,0.0,79678.0,97536.0,174376.0,0.0,8185.0,0.0,829104.0,0.0,259362.0,0.0,14304.0,0.0,486748.0,0.0,31799.0,0.0,266851.0,1116687.0,0.0
2017-06-26,428651.0,0.0,1461458.0,0.0,49904.0,0.0,273585.0,0.0,612966.0,14.0,18641.0,0.0,1391.0,0.0,99648.0,68082.0,186376.0,0.0,9731.0,0.0,853350.0,0.0,363790.0,0.0,14303.0,0.0,766337.0,0.0,48226.0,0.0,205471.0,697852.0,0.0
2017-06-27,428624.0,0.0,1490765.0,0.0,47943.0,0.0,390861.0,0.0,933625.0,0.0,19208.0,0.0,1289.0,0.0,156198.0,61700.0,181792.0,0.0,9389.0,0.0,853641.0,0.0,472569.0,0.0,14304.0,0.0,604952.0,0.0,29961.0,0.0,60126.0,274489.0,0.0
2017-06-28,426971.0,0.0,1487119.0,0.0,39432.0,0.0,321868.0,0.0,707464.0,0.0,18700.0,4.0,1660.0,0.0,115710.0,72165.0,185740.0,0.0,9039.0,0.0,853012.0,0.0,430929.0,0.0,14295.0,0.0,568615.0,0.0,65432.0,0.0,314450.0,754462.0,0.0
2017-06-29,428066.0,0.0,1447108.0,0.0,46035.0,0.0,342149.0,0.0,781196.0,0.0,18516.0,0.0,1691.0,0.0,103065.0,83803.0,196264.0,0.0,5207.0,0.0,848355.0,0.0,467091.0,0.0,14263.0,0.0,422321.0,0.0,65186.0,0.0,35381.0,667749.0,0.0
2017-06-30,427878.0,0.0,1362227.0,0.0,40317.0,0.0,211369.0,0.0,367688.0,259.0,18306.0,8.0,1433.0,0.0,113052.0,90409.0,203526.0,0.0,6433.0,0.0,846965.0,0.0,348965.0,0.0,14304.0,0.0,601514.0,0.0,59285.0,0.0,123833.0,1438299.0,0.0
2017-07-01,425042.0,0.0,1319083.0,0.0,38734.0,0.0,139951.0,0.0,173346.0,49.0,18416.0,0.0,1422.0,0.0,72166.0,62183.0,197268.0,0.0,4998.0,0.0,853625.0,0.0,309959.0,0.0,13538.0,0.0,439964.0,0.0,52543.0,0.0,202579.0,1093129.0,0.0
2017-07-02,424246.0,0.0,1269939.0,0.0,43674.0,0.0,130699.0,0.0,168541.0,347.0,18578.0,0.0,1497.0,0.0,45144.0,111685.0,183549.0,0.0,6512.0,0.0,839403.0,0.0,239699.0,0.0,13536.0,0.0,425439.0,0.0,52918.0,0.0,222505.0,1043286.0,0.0
2017-07-03,424540.0,0.0,1339814.0,0.0,43921.0,0.0,243293.0,0.0,450401.0,0.0,18523.0,0.0,1464.0,0.0,95555.0,78786.0,187965.0,0.0,7189.0,0.0,854630.0,0.0,390471.0,0.0,13546.0,0.0,786407.0,0.0,53642.0,0.0,222889.0,874157.0,0.0
2017-07-04,422061.0,0.0,1366389.0,0.0,39564.0,0.0,298617.0,0.0,719084.0,0.0,19378.0,3.0,1377.0,0.0,101502.0,60025.0,188517.0,0.0,8818.0,0.0,848584.0,0.0,491666.0,0.0,13554.0,0.0,774903.0,0.0,53785.0,0.0,128089.0,649144.0,0.0
2017-07-05,424556.0,0.0,1444893.0,0.0,38148.0,0.0,348649.0,0.0,983837.0,0.0,19655.0,6.0,1227.0,0.0,95028.0,58577.0,183963.0,0.0,7034.0,0.0,849805.0,0.0,528919.0,0.0,13590.0,0.0,805762.0,0.0,52774.0,0.0,14811.0,114471.0,0.0
2017-07-06,423842.0,0.0,1446598.0,0.0,50249.0,0.0,417768.0,0.0,998506.0,0.0,23868.0,1.0,1352.0,0.0,111089.0,69486.0,180625.0,0.0,8131.0,0.0,854253.0,0.0,536386.0,0.0,13581.0,0.0,869374.0,0.0,47086.0,0.0,12154.0,124925.0,0.0
2017-07-07,424618.0,0.0,1403431.0,0.0,48989.0,0.0,404636.0,0.0,907783.0,0.0,19656.0,2.0,1441.0,0.0,120314.0,73477.0,176826.0,0.0,9530.0,0.0,820366.0,0.0,534913.0,0.0,13606.0,0.0,695150.0,0.0,40379.0,0.0,18007.0,519405.0,0.0
2017-07-08,422590.0,0.0,1353843.0,0.0,45045.0,0.0,260799.0,0.0,549431.0,646.0,19680.0,4.0,1490.0,0.0,57003.0,82210.0,177156.0,0.0,9161.0,0.0,645986.0,0.0,389822.0,0.0,13615.0,0.0,726680.0,0.0,46992.0,0.0,78219.0,440704.0,0.0
2017-07-09,422836.0,0.0,1366554.0,0.0,47483.0,0.0,203637.0,0.0,491280.0,0.0,19680.0,6.0,1612.0,0.0,52653.0,59557.0,177203.0,0.0,8145.0,0.0,612164.0,0.0,349962.0,0.0,13632.0,0.0,722604.0,0.0,58785.0,0.0,20640.0,153281.0,0.0
2017-07-10,421163.0,0.0,1398989.0,0.0,43586.0,0.0,457080.0,0.0,903412.0,54.0,20271.0,10.0,1578.0,0.0,165481.0,59473.0,181229.0,0.0,9303.0,0.0,614519.0,0.0,535921.0,0.0,14515.0,0.0,508024.0,0.0,55022.0,0.0,11724.0,329412.0,0.0
2017-07-11,421392.0,0.0,1396112.0,0.0,42670.0,0.0,405810.0,0.0,714179.0,0.0,21073.0,0.0,1621.0,0.0,68823.0,79549.0,193300.0,0.0,6982.0,0.0,614358.0,0.0,599117.0,0.0,13945.0,0.0,610361.0,0.0,52235.0,0.0,115065.0,578371.0,0.0
2017-07-12,422831.0,0.0,1376117.0,0.0,42685.0,0.0,335385.0,0.0,535283.0,164.0,19325.0,0.0,1534.0,0.0,92344.0,88101.0,193013.0,0.0,7289.0,0.0,617813.0,0.0,567196.0,0.0,14121.0,0.0,362622.0,0.0,65238.0,0.0,236363.0,1038051.0,0.0
2017-07-13,424263.0,0.0,1432600.0,0.0,49081.0,0.0,316483.0,0.0,515498.0,5.0,19198.0,0.0,1702.0,0.0,99428.0,62478.0,188293.0,0.0,7766.0,0.0,621344.0,0.0,470103.0,0.0,14267.0,0.0,801634.0,0.0,65406.0,0.0,136696.0,747066.0,0.0
2017-07-14,425779.0,0.0,1420125.0,0.0,48824.0,0.0,347232.0,51.0,619576.0,0.0,19335.0,40.0,1565.0,0.0,73293.0,64980.0,185733.0,0.0,8914.0,0.0,617161.0,0.0,570212.0,0.0,13624.0,0.0,597907.0,0.0,60728.0,0.0,70473.0,233026.0,0.0
2017-07-15,424508.0,0.0,1305858.0,0.0,45241.0,0.0,249981.0,0.0,468426.0,0.0,18665.0,9.0,1578.0,0.0,48523.0,75342.0,190710.0,0.0,6870.0,0.0,619945.0,0.0,453779.0,0.0,13632.0,0.0,618929.0,0.0,61272.0,0.0,53820.0,284627.0,0.0
2017-07-16,425882.0,0.0,1323576.0,0.0,47902.0,0.0,175512.0,0.0,350262.0,0.0,18681.0,0.0,1492.0,0.0,64930.0,86765.0,180602.0,0.0,7428.0,0.0,618851.0,0.0,341177.0,0.0,13632.0,0.0,609923.0,0.0,60294.0,0.0,177212.0,454064.0,0.0
2017-07-17,424584.0,0.0,1346070.0,0.0,48797.0,0.0,361768.0,0.0,823067.0,0.0,18672.0,1.0,1360.0,0.0,83237.0,53987.0,169917.0,0.0,14236.0,0.0,618033.0,0.0,501164.0,0.0,13600.0,0.0,710202.0,0.0,54663.0,0.0,111672.0,283452.0,0.0
2017-07-18,423557.0,0.0,1328771.0,0.0,43403.0,0.0,398604.0,0.0,897158.0,0.0,18664.0,12.0,1320.0,0.0,96382.0,74870.0,175120.0,0.0,8507.0,0.0,614699.0,0.0,522865.0,0.0,13604.0,0.0,865249.0,0.0,45994.0,0.0,27495.0,231716.0,0.0
2017-07-19,421338.0,0.0,1314070.0,0.0,31278.0,0.0,358491.0,0.0,681260.0,0.0,18987.0,675.0,1172.0,0.0,86823.0,74942.0,177873.0,0.0,9629.0,0.0,610649.0,0.0,474286.0,0.0,13611.0,0.0,848955.0,0.0,54621.0,0.0,237318.0,679549.0,0.0
2017-07-20,420182.0,0.0,1252905.0,0.0,33559.0,0.0,399458.0,0.0,728872.0,0.0,19038.0,49.0,1322.0,0.0,85505.0,85702.0,177188.0,0.0,9457.0,0.0,611093.0,0.0,533759.0,0.0,13617.0,0.0,535817.0,0.0,65040.0,0.0,129541.0,537663.0,0.0
2017-07-21,423958.0,0.0,1306553.0,0.0,39230.0,0.0,336455.0,0.0,667809.0,0.0,18739.0,96.0,1406.0,0.0,68854.0,60482.0,181970.0,0.0,11217.0,0.0,613920.0,0.0,511915.0,0.0,13619.0,0.0,817041.0,0.0,56905.0,0.0,89251.0,330143.0,0.0
2017-07-22,423349.0,0.0,1346656.0,0.0,42867.0,0.0,203302.0,0.0,396637.0,103.0,18664.0,101.0,1348.0,0.0,55623.0,61491.0,179221.0,0.0,8962.0,0.0,612350.0,0.0,335192.0,0.0,13632.0,0.0,644967.0,0.0,60029.0,0.0,202538.0,485394.0,0.0
2017-07-23,423276.0,0.0,1235154.0,0.0,45824.0,0.0,148313.0,0.0,260649.0,152.0,18638.0,96.0,1416.0,0.0,45737.0,121327.0,181066.0,0.0,7977.0,0.0,584583.0,0.0,261542.0,0.0,13632.0,0.0,565353.0,0.0,64464.0,0.0,109307.0,766013.0,0.0
2017-07-24,424967.0,0.0,1385173.0,0.0,44550.0,0.0,374544.0,53.0,877439.0,0.0,18726.0,93.0,1550.0,0.0,102244.0,57035.0,186110.0,0.0,9336.0,0.0,619443.0,0.0,480218.0,0.0,13632.0,0.0,382781.0,0.0,63422.0,0.0,26815.0,280509.0,0.0
2017-07-25,424587.0,0.0,1362102.0,0.0,36331.0,0.0,264367.0,73.0,698621.0,0.0,18626.0,40.0,1583.0,0.0,55045.0,79850.0,196876.0,0.0,8846.0,0.0,623510.0,0.0,521834.0,0.0,14256.0,0.0,288166.0,0.0,63104.0,0.0,162336.0,952234.0,0.0
2017-07-26,422094.0,0.0,1388883.0,0.0,44705.0,0.0,273938.0,28.0,684641.0,0.0,17276.0,101.0,1554.0,0.0,106842.0,52824.0,204649.0,0.0,7788.0,0.0,620653.0,0.0,502543.0,0.0,14199.0,0.0,332130.0,0.0,59288.0,0.0,35400.0,1001409.0,0.0
2017-07-27,424451.0,0.0,1461892.0,0.0,42369.0,0.0,256307.0,94.0,617196.0,0.0,13586.0,96.0,1530.0,0.0,80542.0,81538.0,193957.0,0.0,2831.0,0.0,718913.0,0.0,492705.0,0.0,14001.0,0.0,418971.0,0.0,53686.0,0.0,163540.0,569346.0,0.0
2017-07-28,424495.0,0.0,1379004.0,0.0,40540.0,0.0,165915.0,96.0,324782.0,143.0,13641.0,81.0,1605.0,0.0,89476.0,76095.0,200176.0,0.0,9014.0,0.0,748335.0,0.0,321443.0,0.0,13626.0,0.0,640388.0,0.0,60735.0,0.0,200545.0,916007.0,0.0
2017-07-29,425658.0,0.0,1161134.0,0.0,46353.0,0.0,111694.0,106.0,157015.0,1067.0,13670.0,80.0,1595.0,0.0,113954.0,86703.0,199906.0,0.0,10146.0,0.0,725871.0,0.0,267964.0,0.0,13599.0,0.0,673553.0,0.0,60468.0,0.0,232725.0,967002.0,0.0
2017-07-30,421327.0,0.0,902542.0,0.0,47810.0,0.0,105350.0,96.0,162450.0,1033.0,17110.0,96.0,1372.0,0.0,74883.0,114996.0,194927.0,0.0,7626.0,0.0,693015.0,0.0,262455.0,0.0,13577.0,0.0,732885.0,0.0,55840.0,0.0,159620.0,1175997.0,0.0
2017-07-31,421989.0,0.0,1322921.0,0.0,40902.0,0.0,211531.0,72.0,469743.0,77.0,18931.0,86.0,1114.0,0.0,130605.0,53359.0,204890.0,0.0,9062.0,0.0,862433.0,0.0,392992.0,0.0,14793.0,0.0,733217.0,0.0,35155.0,0.0,130299.0,383947.0,0.0
2017-08-01,415491.0,0.0,1377836.0,0.0,45893.0,0.0,260376.0,95.0,656276.0,0.0,18974.0,85.0,1264.0,0.0,85714.0,72351.0,199445.0,0.0,10756.0,0.0,861023.0,0.0,465254.0,0.0,15480.0,0.0,639553.0,0.0,56260.0,0.0,35656.0,371920.0,0.0
2017-08-02,417578.0,0.0,1406655.0,0.0,41589.0,0.0,269043.0,14.0,647096.0,0.0,30687.0,87.0,1350.0,0.0,100264.0,59138.0,197576.0,0.0,11088.0,0.0,860728.0,0.0,458977.0,0.0,15275.0,0.0,662359.0,0.0,55161.0,0.0,97714.0,290952.0,0.0
2017-08-03,417334.0,0.0,1357790.0,0.0,41313.0,0.0,163734.0,0.0,332245.0,1839.0,18846.0,78.0,1271.0,0.0,91529.0,76446.0,195354.0,0.0,10396.0,0.0,852819.0,0.0,363575.0,0.0,15032.0,0.0,480663.0,0.0,54743.0,0.0,345308.0,1188128.0,0.0
2017-08-04,422978.0,0.0,1333921.0,0.0,47014.0,0.0,142255.0,0.0,191763.0,3572.0,18763.0,91.0,1359.0,0.0,111036.0,90205.0,190393.0,0.0,9408.0,0.0,849619.0,0.0,281122.0,0.0,14995.0,0.0,582524.0,0.0,60266.0,0.0,346443.0,1478287.0,0.0
2017-08-05,424402.0,0.0,1447841.0,0.0,50323.0,0.0,119584.0,0.0,130185.0,1224.0,18826.0,96.0,1548.0,0.0,81591.0,66572.0,192934.0,0.0,8887.0,0.0,856780.0,0.0,190226.0,0.0,15079.0,0.0,594434.0,0.0,60185.0,0.0,189271.0,768528.0,0.0
2017-08-06,422312.0,0.0,1324485.0,0.0,50850.0,0.0,114998.0,0.0,154143.0,2332.0,18754.0,96.0,1868.0,0.0,73309.0,132556.0,192140.0,0.0,8580.0,0.0,833627.0,0.0,169675.0,0.0,14717.0,0.0,657839.0,0.0,58839.0,0.0,191001.0,545843.0,0.0
2017-08-07,419921.0,0.0,1538861.0,0.0,45841.0,0.0,200395.0,0.0,353619.0,294.0,18851.0,82.0,1835.0,0.0,77771.0,74359.0,185098.0,0.0,6844.0,0.0,846039.0,0.0,310468.0,0.0,15456.0,0.0,864470.0,0.0,60067.0,0.0,146274.0,292297.0,0.0
2017-08-08,417751.0,0.0,1511379.0,0.0,46785.0,0.0,214668.0,0.0,456147.0,0.0,18890.0,94.0,1726.0,0.0,84658.0,56091.0,188690.0,0.0,7568.0,0.0,841788.0,0.0,400931.0,0.0,15466.0,0.0,574957.0,0.0,58438.0,0.0,151387.0,811387.0,0.0
2017-08-09,421223.0,0.0,1529505.0,0.0,49668.0,0.0,182708.0,0.0,415991.0,0.0,17502.0,76.0,1769.0,0.0,95040.0,72325.0,193641.0,0.0,11238.0,0.0,839375.0,0.0,386428.0,0.0,14914.0,0.0,676135.0,0.0,58483.0,0.0,235550.0,653233.0,0.0
2017-08-10,422759.0,0.0,1534826.0,0.0,42368.0,0.0,258852.0,0.0,617555.0,0.0,16155.0,93.0,1877.0,0.0,111348.0,77378.0,197708.0,0.0,8292.0,0.0,831957.0,0.0,484670.0,0.0,15993.0,0.0,284650.0,0.0,57975.0,0.0,57868.0,341063.0,0.0
2017-08-11,428719.0,0.0,1416753.0,0.0,44142.0,0.0,281964.0,0.0,690203.0,0.0,16445.0,76.0,2032.0,0.0,112381.0,64133.0,189954.0,0.0,9858.0,0.0,858143.0,0.0,471774.0,0.0,15841.0,0.0,168787.0,0.0,54025.0,0.0,23437.0,407653.0,0.0
2017-08-12,429984.0,0.0,1296658.0,0.0,39921.0,0.0,111735.0,0.0,137110.0,4786.0,16545.0,42.0,1901.0,0.0,57024.0,102342.0,197161.0,0.0,9307.0,0.0,853972.0,0.0,258366.0,0.0,15178.0,0.0,323612.0,0.0,56288.0,0.0,161992.0,1020774.0,0.0
2017-08-13,429527.0,0.0,1267246.0,0.0,38256.0,0.0,90671.0,0.0,160508.0,2568.0,16644.0,23.0,1784.0,0.0,71375.0,90018.0,206405.0,0.0,8877.0,0.0,908406.0,0.0,225975.0,0.0,14931.0,0.0,564625.0,0.0,59308.0,0.0,106450.0,389247.0,0.0
2017-08-14,425867.0,0.0,1408634.0,0.0,35136.0,0.0,152450.0,0.0,354655.0,221.0,16703.0,25.0,1729.0,0.0,114158.0,75722.0,204208.0,0.0,8557.0,0.0,937420.0,0.0,269585.0,0.0,15568.0,0.0,804105.0,0.0,58998.0,0.0,120362.0,325656.0,0.0
2017-08-15,421959.0,0.0,1450768.0,0.0,46374.0,0.0,120911.0,0.0,357464.0,0.0,17293.0,25.0,1589.0,0.0,101726.0,56880.0,200107.0,0.0,8130.0,0.0,930744.0,0.0,241528.0,0.0,15191.0,0.0,688812.0,0.0,56928.0,0.0,97944.0,690286.0,0.0
2017-08-16,423548.0,0.0,1565857.0,0.0,34087.0,0.0,182713.0,0.0,621850.0,0.0,17649.0,45.0,1635.0,0.0,95458.0,79990.0,200033.0,0.0,9235.0,0.0,962729.0,0.0,407754.0,0.0,15619.0,0.0,602707.0,0.0,49041.0,0.0,63277.0,215038.0,0.0
2017-08-17,424595.0,0.0,1542069.0,0.0,33084.0,0.0,194830.0,0.0,593351.0,0.0,18509.0,71.0,1642.0,0.0,100291.0,73768.0,197077.0,0.0,16661.0,0.0,963923.0,0.0,445304.0,0.0,15157.0,0.0,572763.0,0.0,45738.0,0.0,238447.0,583894.0,0.0
2017-08-18,425900.0,0.0,1564680.0,0.0,39514.0,0.0,199549.0,0.0,553126.0,0.0,18516.0,35.0,1529.0,0.0,99294.0,57096.0,194901.0,0.0,15135.0,0.0,966334.0,0.0,324372.0,0.0,15790.0,0.0,502552.0,0.0,49911.0,0.0,170108.0,572894.0,0.0
2017-08-19,429199.0,0.0,1193831.0,0.0,36849.0,0.0,97249.0,0.0,115275.0,5283.0,18041.0,92.0,1786.0,0.0,91381.0,127967.0,199235.0,0.0,11145.0,0.0,955819.0,0.0,263601.0,0.0,15240.0,0.0,561480.0,0.0,49719.0,0.0,304868.0,1138099.0,0.0
2017-08-20,432197.0,0.0,1005805.0,0.0,42863.0,0.0,88190.0,0.0,105696.0,2457.0,18025.0,76.0,1818.0,0.0,60725.0,128397.0,194892.0,0.0,7726.0,0.0,900731.0,0.0,233142.0,0.0,14560.0,0.0,627469.0,0.0,49977.0,0.0,346806.0,932254.0,0.0
2017-08-21,428936.0,0.0,1510052.0,0.0,44924.0,0.0,122014.0,0.0,534833.0,635.0,19705.0,68.0,1868.0,0.0,77610.0,79650.0,186496.0,0.0,8155.0,0.0,974074.0,0.0,286604.0,0.0,15660.0,0.0,633424.0,0.0,49671.0,0.0,202919.0,708820.0,0.0
2017-08-22,428750.0,0.0,1518729.0,0.0,51647.0,0.0,127847.0,0.0,729966.0,0.0,19796.0,44.0,1815.0,0.0,107567.0,53980.0,186347.0,0.0,9087.0,0.0,976825.0,0.0,361623.0,0.0,15383.0,0.0,693493.0,0.0,49599.0,0.0,55424.0,310857.0,0.0
2017-08-23,430547.0,0.0,1560863.0,0.0,45559.0,0.0,122307.0,61.0,764520.0,0.0,19915.0,62.0,1819.0,0.0,89020.0,50101.0,186489.0,0.0,6660.0,0.0,975316.0,0.0,405359.0,0.0,15320.0,0.0,796773.0,0.0,48007.0,0.0,67449.0,205432.0,0.0
2017-08-24,429538.0,0.0,1484925.0,0.0,42332.0,0.0,142656.0,53.0,802024.0,0.0,19952.0,96.0,1619.0,0.0,115091.0,68921.0,180878.0,0.0,7050.0,0.0,970913.0,0.0,421289.0,0.0,15400.0,0.0,585356.0,0.0,45280.0,0.0,221877.0,566658.0,0.0
2017-08-25,429525.0,0.0,1485689.0,0.0,44959.0,0.0,141374.0,28.0,858978.0,0.0,20004.0,84.0,1628.0,0.0,106217.0,61681.0,186733.0,0.0,12604.0,0.0,969992.0,0.0,390853.0,0.0,15353.0,0.0,687615.0,0.0,50563.0,0.0,88168.0,279090.0,0.0
2017-08-26,426334.0,0.0,1471602.0,0.0,45975.0,0.0,104589.0,96.0,709661.0,0.0,18022.0,48.0,1514.0,0.0,68663.0,67198.0,180912.0,0.0,9889.0,0.0,965584.0,0.0,296642.0,0.0,15393.0,0.0,608085.0,0.0,53284.0,0.0,14634.0,167294.0,0.0
2017-08-27,424972.0,0.0,1538146.0,0.0,45475.0,0.0,93190.0,96.0,307111.0,0.0,18007.0,84.0,1598.0,0.0,66205.0,96281.0,176627.0,0.0,8098.0,0.0,962476.0,0.0,189761.0,0.0,14867.0,0.0,591372.0,0.0,51935.0,0.0,83205.0,452100.0,0.0
2017-08-28,420708.0,0.0,1531312.0,0.0,53122.0,0.0,168497.0,101.0,869459.0,0.0,20126.0,85.0,1694.0,0.0,126375.0,64928.0,171723.0,0.0,9013.0,0.0,969481.0,0.0,355656.0,0.0,15364.0,0.0,714527.0,0.0,53174.0,0.0,10362.0,131255.0,0.0
2017-08-29,418376.0,0.0,1535351.0,0.0,50122.0,0.0,160033.0,96.0,920048.0,0.0,20222.0,78.0,1606.0,0.0,112421.0,64666.0,176379.0,0.0,6954.0,0.0,966631.0,0.0,402316.0,0.0,15466.0,0.0,774335.0,0.0,54921.0,0.0,66998.0,332887.0,0.0
2017-08-30,415970.0,0.0,1574187.0,0.0,42200.0,0.0,170748.0,96.0,913015.0,0.0,20090.0,89.0,1473.0,0.0,104850.0,76600.0,170811.0,0.0,7580.0,0.0,956699.0,0.0,430146.0,0.0,15912.0,0.0,608494.0,0.0,54367.0,0.0,115630.0,602173.0,0.0
2017-08-31,416856.0,0.0,1506108.0,0.0,53476.0,0.0,216042.0,96.0,1000141.0,0.0,19809.0,96.0,1624.0,0.0,70941.0,84398.0,172459.0,0.0,4896.0,0.0,966412.0,0.0,436906.0,0.0,15738.0,0.0,283181.0,0.0,55615.0,0.0,142037.0,768467.0,0.0
2017-09-01,422985.0,0.0,1553472.0,0.0,45300.0,0.0,225693.0,96.0,1022262.0,0.0,19933.0,96.0,1791.0,0.0,74544.0,75951.0,193487.0,0.0,4287.0,0.0,906305.0,0.0,426558.0,0.0,15627.0,0.0,333627.0,0.0,65456.0,0.0,21317.0,129869.0,0.0
2017-09-02,424864.0,0.0,1451864.0,0.0,35488.0,0.0,107205.0,61.0,707104.0,0.0,19729.0,90.0,2013.0,0.0,61630.0,52681.0,199094.0,0.0,7489.0,0.0,846177.0,0.0,316394.0,0.0,15313.0,0.0,424748.0,0.0,62485.0,0.0,15797.0,129343.0,0.0
2017-09-03,426642.0,0.0,1479061.0,0.0,49515.0,0.0,111515.0,0.0,457136.0,0.0,19783.0,57.0,2007.0,0.0,45541.0,103043.0,181847.0,0.0,2295.0,0.0,850347.0,0.0,265109.0,0.0,15316.0,0.0,560776.0,0.0,62418.0,0.0,6567.0,89419.0,0.0
2017-09-04,421135.0,0.0,1433259.0,0.0,55821.0,0.0,201721.0,0.0,940067.0,0.0,19782.0,96.0,1966.0,0.0,115389.0,66192.0,197651.0,0.0,1692.0,0.0,850685.0,0.0,442947.0,0.0,15743.0,0.0,672492.0,0.0,62094.0,0.0,40319.0,266844.0,0.0
2017-09-05,418059.0,0.0,1425261.0,0.0,47248.0,0.0,201403.0,73.0,1061566.0,0.0,17427.0,96.0,1793.0,0.0,88324.0,80891.0,204113.0,0.0,6849.0,0.0,850731.0,0.0,495635.0,0.0,16263.0,0.0,542166.0,0.0,60056.0,0.0,134859.0,281100.0,0.0
2017-09-06,417432.0,0.0,1346800.0,0.0,45877.0,0.0,123505.0,90.0,580135.0,935.0,18957.0,76.0,1732.0,0.0,100438.0,87220.0,206057.0,0.0,8953.0,0.0,839430.0,0.0,425258.0,0.0,15904.0,0.0,368009.0,0.0,63566.0,0.0,225363.0,1309879.0,0.0
2017-09-07,420422.0,0.0,1312000.0,0.0,47147.0,0.0,186373.0,96.0,641786.0,0.0,19372.0,97.0,1905.0,0.0,111210.0,71518.0,204932.0,0.0,8413.0,0.0,842851.0,0.0,394001.0,0.0,15820.0,0.0,401983.0,0.0,69183.0,0.0,205149.0,1186987.0,0.0
2017-09-08,422683.0,0.0,1324083.0,0.0,44821.0,0.0,119704.0,66.0,322682.0,1793.0,19498.0,96.0,1921.0,0.0,107580.0,109326.0,202222.0,0.0,8790.0,0.0,841105.0,0.0,340740.0,0.0,16135.0,0.0,329574.0,0.0,67185.0,0.0,265862.0,1775783.0,0.0
2017-09-09,424787.0,0.0,1299658.0,0.0,50818.0,0.0,109543.0,0.0,281609.0,576.0,19522.0,78.0,1929.0,0.0,112856.0,81774.0,197521.0,0.0,10184.0,0.0,844743.0,0.0,253801.0,0.0,15946.0,0.0,253038.0,0.0,65854.0,0.0,54366.0,1151669.0,0.0
