,Hydro Water Reservoir,Other,Solar,Wind Onshore
2023-02-03 18:00:00+01:00,4217.0,40.0,0.0,575.0
2023-02-03 19:00:00+01:00,4213.0,40.0,0.0,496.0
2023-02-03 20:00:00+01:00,4196.0,40.0,0.0,474.0
2023-02-03 21:00:00+01:00,4187.0,40.0,0.0,394.0
2023-02-03 22:00:00+01:00,4185.0,40.0,0.0,327.0
2023-02-03 23:00:00+01:00,3899.0,40.0,0.0,286.0
2023-02-04 00:00:00+01:00,3463.0,30.0,0.0,298.0
2023-02-04 01:00:00+01:00,3502.0,30.0,0.0,267.0
2023-02-04 02:00:00+01:00,3516.0,29.0,0.0,231.0
2023-02-04 03:00:00+01:00,3560.0,30.0,0.0,189.0
2023-02-04 04:00:00+01:00,3693.0,30.0,0.0,186.0
2023-02-04 05:00:00+01:00,3720.0,30.0,0.0,234.0
2023-02-04 06:00:00+01:00,3804.0,31.0,0.0,335.0
2023-02-04 07:00:00+01:00,3727.0,30.0,0.0,485.0
2023-02-04 08:00:00+01:00,3741.0,30.0,0.0,629.0
2023-02-04 09:00:00+01:00,3628.0,38.0,0.0,723.0
2023-02-04 10:00:00+01:00,3495.0,44.0,0.0,813.0
2023-02-04 11:00:00+01:00,3376.0,44.0,0.0,937.0
2023-02-04 12:00:00+01:00,3375.0,44.0,0.0,1107.0
2023-02-04 13:00:00+01:00,3268.0,35.0,0.0,1119.0
2023-02-04 14:00:00+01:00,3202.0,35.0,0.0,1069.0
2023-02-04 15:00:00+01:00,3087.0,35.0,0.0,1217.0
2023-02-04 16:00:00+01:00,3026.0,35.0,0.0,1254.0
2023-02-04 17:00:00+01:00,2948.0,30.0,0.0,1285.0
2023-02-04 18:00:00+01:00,2768.0,30.0,0.0,1302.0
2023-02-04 19:00:00+01:00,2754.0,30.0,0.0,1300.0
2023-02-04 20:00:00+01:00,2624.0,30.0,0.0,1309.0
2023-02-04 21:00:00+01:00,2676.0,30.0,0.0,1255.0
2023-02-04 22:00:00+01:00,2657.0,30.0,0.0,1208.0
2023-02-04 23:00:00+01:00,2689.0,30.0,0.0,1052.0
2023-02-05 00:00:00+01:00,2900.0,33.0,0.0,991.0
2023-02-05 01:00:00+01:00,2757.0,33.0,0.0,847.0
2023-02-05 02:00:00+01:00,2727.0,33.0,0.0,853.0
2023-02-05 03:00:00+01:00,2497.0,34.0,0.0,847.0
2023-02-05 04:00:00+01:00,2272.0,34.0,0.0,914.0
2023-02-05 05:00:00+01:00,2288.0,34.0,0.0,979.0
2023-02-05 06:00:00+01:00,2317.0,35.0,0.0,1042.0
2023-02-05 07:00:00+01:00,2556.0,34.0,0.0,1111.0
2023-02-05 08:00:00+01:00,2602.0,34.0,0.0,1243.0
2023-02-05 09:00:00+01:00,2725.0,33.0,0.0,1464.0
2023-02-05 10:00:00+01:00,2782.0,32.0,0.0,1449.0
2023-02-05 11:00:00+01:00,2825.0,33.0,0.0,1463.0
2023-02-05 12:00:00+01:00,2788.0,33.0,0.0,1513.0
2023-02-05 13:00:00+01:00,2736.0,33.0,0.0,1549.0
2023-02-05 14:00:00+01:00,2736.0,33.0,0.0,1572.0
2023-02-05 15:00:00+01:00,2639.0,33.0,0.0,1584.0
2023-02-05 16:00:00+01:00,2638.0,33.0,0.0,1646.0
2023-02-05 17:00:00+01:00,2732.0,34.0,0.0,1728.0
2023-02-05 18:00:00+01:00,2615.0,33.0,0.0,1810.0
2023-02-05 19:00:00+01:00,2713.0,33.0,0.0,1848.0
2023-02-05 20:00:00+01:00,2773.0,34.0,0.0,1885.0
2023-02-05 21:00:00+01:00,2777.0,33.0,0.0,1854.0
2023-02-05 22:00:00+01:00,2775.0,33.0,0.0,1809.0
2023-02-05 23:00:00+01:00,2801.0,33.0,0.0,1752.0
2023-02-06 00:00:00+01:00,2675.0,33.0,0.0,1628.0
2023-02-06 01:00:00+01:00,2832.0,33.0,0.0,1594.0
2023-02-06 02:00:00+01:00,3002.0,33.0,0.0,1533.0
2023-02-06 03:00:00+01:00,2954.0,34.0,0.0,1453.0
2023-02-06 04:00:00+01:00,2990.0,34.0,0.0,1351.0
2023-02-06 05:00:00+01:00,3091.0,34.0,0.0,1312.0
2023-02-06 06:00:00+01:00,3367.0,35.0,0.0,1159.0
2023-02-06 07:00:00+01:00,3457.0,34.0,0.0,1064.0
2023-02-06 08:00:00+01:00,3497.0,34.0,0.0,1027.0
2023-02-06 09:00:00+01:00,3523.0,34.0,0.0,1096.0
2023-02-06 10:00:00+01:00,3426.0,34.0,0.0,1267.0
2023-02-06 11:00:00+01:00,3419.0,34.0,0.0,1353.0
2023-02-06 12:00:00+01:00,3293.0,31.0,0.0,1498.0
2023-02-06 13:00:00+01:00,3146.0,34.0,0.0,1563.0
2023-02-06 14:00:00+01:00,3058.0,34.0,0.0,1658.0
2023-02-06 15:00:00+01:00,3012.0,33.0,0.0,1796.0
2023-02-06 16:00:00+01:00,2988.0,39.0,0.0,1896.0
2023-02-06 17:00:00+01:00,2902.0,40.0,0.0,1911.0
2023-02-06 18:00:00+01:00,2939.0,39.0,0.0,1835.0
2023-02-06 19:00:00+01:00,2927.0,40.0,0.0,1876.0
2023-02-06 20:00:00+01:00,3006.0,40.0,0.0,1902.0
2023-02-06 21:00:00+01:00,3008.0,39.0,0.0,2008.0
2023-02-06 22:00:00+01:00,3067.0,40.0,0.0,2001.0
2023-02-06 23:00:00+01:00,3003.0,35.0,0.0,2029.0
2023-02-07 00:00:00+01:00,2913.0,34.0,0.0,2073.0
2023-02-07 01:00:00+01:00,2877.0,35.0,0.0,2063.0
2023-02-07 02:00:00+01:00,2733.0,35.0,0.0,2069.0
2023-02-07 03:00:00+01:00,2731.0,36.0,0.0,2043.0
2023-02-07 04:00:00+01:00,2746.0,36.0,0.0,2030.0
2023-02-07 05:00:00+01:00,3074.0,37.0,0.0,2004.0
2023-02-07 06:00:00+01:00,3128.0,37.0,0.0,2015.0
2023-02-07 07:00:00+01:00,3096.0,36.0,0.0,2006.0
2023-02-07 08:00:00+01:00,3112.0,35.0,0.0,1956.0
2023-02-07 09:00:00+01:00,3189.0,30.0,0.0,1975.0
2023-02-07 10:00:00+01:00,3214.0,30.0,0.0,1940.0
2023-02-07 11:00:00+01:00,3283.0,31.0,0.0,1913.0
2023-02-07 12:00:00+01:00,3069.0,30.0,0.0,1885.0
2023-02-07 13:00:00+01:00,3073.0,30.0,0.0,1802.0
2023-02-07 14:00:00+01:00,3073.0,30.0,0.0,1649.0
2023-02-07 15:00:00+01:00,3003.0,29.0,0.0,1560.0
2023-02-07 16:00:00+01:00,3248.0,30.0,0.0,1487.0
2023-02-07 17:00:00+01:00,3237.0,31.0,0.0,1412.0
2023-02-07 18:00:00+01:00,3277.0,32.0,0.0,1336.0
2023-02-07 19:00:00+01:00,3354.0,33.0,0.0,1332.0
2023-02-07 20:00:00+01:00,3555.0,33.0,0.0,1351.0
2023-02-07 21:00:00+01:00,3508.0,31.0,0.0,1547.0
2023-02-07 22:00:00+01:00,3529.0,32.0,0.0,1665.0
2023-02-07 23:00:00+01:00,3459.0,32.0,0.0,1642.0
2023-02-08 00:00:00+01:00,3044.0,32.0,0.0,1713.0
2023-02-08 01:00:00+01:00,2988.0,32.0,0.0,1662.0
2023-02-08 02:00:00+01:00,2778.0,32.0,0.0,1644.0
2023-02-08 03:00:00+01:00,2550.0,33.0,0.0,1632.0
2023-02-08 04:00:00+01:00,2311.0,33.0,0.0,1674.0
2023-02-08 05:00:00+01:00,2161.0,38.0,0.0,1685.0
2023-02-08 06:00:00+01:00,2499.0,38.0,0.0,1701.0
2023-02-08 07:00:00+01:00,2516.0,38.0,0.0,1761.0
2023-02-08 08:00:00+01:00,2455.0,37.0,0.0,1881.0
