,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2023-01-17 18:00:00+01:00,300.0,7204.0,49.0,204.0,2008.0,,6769.0,4767.0,,43238.0,200.0,111.0,4541.0
2023-01-17 19:00:00+01:00,298.0,7213.0,50.0,203.0,1909.0,,6845.0,4847.0,,43182.0,0.0,115.0,4626.0
2023-01-17 20:00:00+01:00,304.0,7314.0,50.0,203.0,1161.0,,6249.0,4266.0,,43245.0,0.0,116.0,4654.0
2023-01-17 21:00:00+01:00,305.0,7197.0,50.0,203.0,,318.0,5817.0,3505.0,,43169.0,0.0,115.0,4775.0
2023-01-17 22:00:00+01:00,305.0,7112.0,50.0,203.0,,551.0,5663.0,2686.0,,43136.0,0.0,114.0,4640.0
2023-01-17 23:00:00+01:00,306.0,7009.0,49.0,203.0,,971.0,5438.0,2762.0,,43146.0,0.0,114.0,4684.0
2023-01-18 00:00:00+01:00,307.0,7134.0,51.0,203.0,,1456.0,5293.0,2840.0,,43352.0,0.0,118.0,4355.0
2023-01-18 01:00:00+01:00,305.0,7002.0,51.0,203.0,,2722.0,5197.0,1545.0,,43302.0,0.0,114.0,4194.0
2023-01-18 02:00:00+01:00,303.0,6762.0,51.0,203.0,,2942.0,5187.0,1093.0,,43300.0,0.0,112.0,4155.0
2023-01-18 03:00:00+01:00,306.0,7186.0,51.0,203.0,,3029.0,5042.0,792.0,,43254.0,0.0,111.0,3933.0
2023-01-18 04:00:00+01:00,304.0,6956.0,52.0,203.0,,3272.0,4943.0,625.0,,43208.0,0.0,112.0,3721.0
2023-01-18 05:00:00+01:00,304.0,6968.0,52.0,203.0,,2696.0,5026.0,1185.0,,43366.0,0.0,109.0,3266.0
2023-01-18 06:00:00+01:00,304.0,7014.0,53.0,203.0,,76.0,5356.0,2901.0,,43483.0,0.0,105.0,3114.0
2023-01-18 07:00:00+01:00,309.0,7262.0,54.0,202.0,1268.0,,6031.0,4044.0,,43490.0,0.0,105.0,2952.0
2023-01-18 08:00:00+01:00,325.0,7270.0,56.0,202.0,2353.0,,6672.0,4475.0,,43483.0,348.0,108.0,2797.0
2023-01-18 09:00:00+01:00,326.0,7347.0,56.0,202.0,2539.0,,6721.0,4593.0,,43485.0,1319.0,112.0,2674.0
2023-01-18 10:00:00+01:00,313.0,7384.0,56.0,202.0,1144.0,,6732.0,3979.0,,43454.0,3350.0,108.0,2944.0
2023-01-18 11:00:00+01:00,314.0,7521.0,56.0,203.0,817.0,,6641.0,3803.0,,43387.0,4707.0,111.0,2793.0
2023-01-18 12:00:00+01:00,315.0,7500.0,57.0,203.0,914.0,,6122.0,3367.0,,43404.0,5148.0,113.0,2975.0
2023-01-18 13:00:00+01:00,313.0,7464.0,58.0,203.0,277.0,,5762.0,3169.0,,43392.0,4893.0,115.0,3375.0
2023-01-18 14:00:00+01:00,322.0,7494.0,57.0,203.0,81.0,,5657.0,3055.0,,43436.0,4139.0,110.0,3883.0
2023-01-18 15:00:00+01:00,327.0,7035.0,55.0,203.0,115.0,,5623.0,3236.0,,43407.0,2600.0,111.0,4167.0
2023-01-18 16:00:00+01:00,338.0,7053.0,53.0,203.0,355.0,,5863.0,3290.0,,43416.0,951.0,113.0,4317.0
2023-01-18 17:00:00+01:00,348.0,7278.0,51.0,203.0,533.0,,6315.0,3540.0,,43454.0,251.0,115.0,4755.0
2023-01-18 18:00:00+01:00,355.0,6931.0,51.0,203.0,1818.0,,6788.0,4363.0,,43460.0,197.0,113.0,4816.0
2023-01-18 19:00:00+01:00,366.0,6224.0,50.0,203.0,2439.0,,6887.0,4485.0,,43239.0,0.0,115.0,4829.0
2023-01-18 20:00:00+01:00,370.0,5821.0,49.0,203.0,1402.0,,6489.0,3909.0,,43093.0,0.0,116.0,4682.0
2023-01-18 21:00:00+01:00,373.0,5156.0,48.0,203.0,375.0,,6186.0,3022.0,,42824.0,0.0,114.0,4370.0
2023-01-18 22:00:00+01:00,381.0,5106.0,49.0,250.0,1640.0,,5765.0,3641.0,,40042.0,0.0,114.0,4252.0
2023-01-18 23:00:00+01:00,384.0,5364.0,148.0,454.0,2036.0,,5781.0,3720.0,,39231.0,0.0,123.0,4062.0
2023-01-19 00:00:00+01:00,385.0,5144.0,85.0,366.0,611.0,,5569.0,2746.0,,39157.0,0.0,155.0,3640.0
2023-01-19 01:00:00+01:00,395.0,5105.0,51.0,203.0,,1532.0,5333.0,2073.0,,39168.0,0.0,162.0,3515.0
2023-01-19 02:00:00+01:00,398.0,5194.0,50.0,203.0,,2016.0,5205.0,2479.0,,39217.0,0.0,141.0,3330.0
2023-01-19 03:00:00+01:00,403.0,5213.0,149.0,203.0,,2371.0,5186.0,2580.0,,38673.0,0.0,168.0,3049.0
2023-01-19 04:00:00+01:00,411.0,5245.0,258.0,203.0,,1923.0,5226.0,2758.0,,38030.0,0.0,171.0,2774.0
2023-01-19 05:00:00+01:00,407.0,5078.0,288.0,203.0,,1012.0,5394.0,2873.0,,38176.0,0.0,172.0,2533.0
2023-01-19 06:00:00+01:00,377.0,5358.0,309.0,203.0,12.0,,5790.0,3628.0,,38155.0,0.0,162.0,2480.0
2023-01-19 07:00:00+01:00,320.0,5537.0,500.0,202.0,2284.0,,6483.0,4650.0,,38161.0,0.0,163.0,2437.0
2023-01-19 08:00:00+01:00,320.0,5577.0,627.0,202.0,3950.0,,6980.0,5452.0,,38169.0,366.0,161.0,2446.0
2023-01-19 09:00:00+01:00,321.0,5651.0,630.0,202.0,4160.0,,7207.0,5559.0,,38154.0,1238.0,154.0,2318.0
2023-01-19 10:00:00+01:00,321.0,5604.0,626.0,202.0,3576.0,,7192.0,4893.0,,38303.0,2671.0,153.0,2243.0
2023-01-19 11:00:00+01:00,321.0,5699.0,634.0,203.0,3520.0,,7012.0,5309.0,,39095.0,3603.0,167.0,2191.0
2023-01-19 12:00:00+01:00,322.0,5741.0,632.0,203.0,1883.0,,6638.0,4586.0,,39417.0,3845.0,175.0,2225.0
2023-01-19 13:00:00+01:00,322.0,5586.0,624.0,623.0,87.0,,6414.0,3878.0,,39839.0,3683.0,176.0,2226.0
2023-01-19 14:00:00+01:00,320.0,5742.0,626.0,900.0,,844.0,6183.0,4249.0,,39926.0,2950.0,179.0,2233.0
2023-01-19 15:00:00+01:00,320.0,6048.0,621.0,918.0,,1175.0,6093.0,4089.0,,39888.0,1868.0,179.0,2246.0
2023-01-19 16:00:00+01:00,320.0,6130.0,623.0,1138.0,,1046.0,6328.0,4277.0,,40012.0,725.0,180.0,2072.0
2023-01-19 17:00:00+01:00,314.0,6171.0,623.0,1162.0,570.0,,6901.0,4605.0,,40043.0,254.0,182.0,1876.0
2023-01-19 18:00:00+01:00,307.0,6142.0,614.0,1381.0,2001.0,,7238.0,5201.0,,39885.0,217.0,183.0,1742.0
2023-01-19 19:00:00+01:00,319.0,6206.0,607.0,1208.0,2477.0,,7223.0,5215.0,,39779.0,0.0,184.0,1845.0
2023-01-19 20:00:00+01:00,320.0,6143.0,609.0,989.0,1703.0,,6658.0,4955.0,,39864.0,0.0,183.0,1654.0
2023-01-19 21:00:00+01:00,321.0,5601.0,611.0,750.0,514.0,,6260.0,3781.0,,40204.0,0.0,174.0,1702.0
2023-01-19 22:00:00+01:00,322.0,5594.0,613.0,331.0,99.0,,6147.0,3726.0,,41184.0,0.0,180.0,1793.0
2023-01-19 23:00:00+01:00,322.0,5726.0,613.0,504.0,464.0,,5924.0,3555.0,,41321.0,0.0,185.0,1944.0
2023-01-20 00:00:00+01:00,322.0,6127.0,614.0,503.0,,240.0,5556.0,3003.0,,41343.0,0.0,160.0,2084.0
2023-01-20 01:00:00+01:00,320.0,6515.0,616.0,295.0,,653.0,5325.0,2630.0,,41328.0,0.0,130.0,2077.0
2023-01-20 02:00:00+01:00,321.0,6669.0,621.0,202.0,,737.0,5161.0,2704.0,,41234.0,0.0,130.0,2092.0
2023-01-20 03:00:00+01:00,323.0,6692.0,625.0,202.0,,1530.0,5111.0,2360.0,,41303.0,0.0,130.0,2174.0
2023-01-20 04:00:00+01:00,323.0,6701.0,629.0,202.0,,1898.0,5205.0,2275.0,,40848.0,0.0,131.0,2322.0
2023-01-20 05:00:00+01:00,322.0,7032.0,632.0,202.0,,1597.0,5326.0,2498.0,,40680.0,0.0,127.0,2425.0
2023-01-20 06:00:00+01:00,327.0,7603.0,625.0,202.0,427.0,,5900.0,4569.0,,40640.0,0.0,123.0,2515.0
2023-01-20 07:00:00+01:00,344.0,8011.0,590.0,201.0,1908.0,,6649.0,5214.0,,40696.0,0.0,123.0,2580.0
2023-01-20 08:00:00+01:00,335.0,8111.0,616.0,202.0,2549.0,,7165.0,5640.0,,41240.0,390.0,125.0,2561.0
2023-01-20 09:00:00+01:00,332.0,8663.0,635.0,514.0,2928.0,,7373.0,5728.0,,41696.0,1406.0,120.0,2640.0
2023-01-20 10:00:00+01:00,342.0,8801.0,632.0,667.0,2388.0,,7373.0,5184.0,,41698.0,3207.0,117.0,2862.0
2023-01-20 11:00:00+01:00,360.0,8500.0,631.0,668.0,1533.0,,7177.0,4529.0,,41720.0,4467.0,127.0,2971.0
2023-01-20 12:00:00+01:00,368.0,8373.0,628.0,358.0,1312.0,,6744.0,4089.0,,41800.0,5248.0,130.0,3133.0
2023-01-20 13:00:00+01:00,361.0,8361.0,628.0,203.0,622.0,,6422.0,3959.0,,41805.0,5523.0,129.0,3445.0
2023-01-20 14:00:00+01:00,381.0,8190.0,631.0,203.0,,421.0,5968.0,3843.0,,41851.0,5248.0,130.0,3908.0
2023-01-20 15:00:00+01:00,399.0,8250.0,632.0,203.0,,452.0,5796.0,4334.0,,41252.0,3814.0,131.0,3893.0
2023-01-20 16:00:00+01:00,411.0,8389.0,633.0,203.0,627.0,,6161.0,4403.0,,41191.0,1658.0,130.0,3750.0
2023-01-20 17:00:00+01:00,427.0,8697.0,636.0,203.0,1847.0,,6788.0,5406.0,,41266.0,370.0,130.0,3661.0
2023-01-20 18:00:00+01:00,439.0,8752.0,631.0,203.0,2919.0,,7114.0,5752.0,,41494.0,218.0,130.0,4128.0
2023-01-20 19:00:00+01:00,441.0,8703.0,624.0,203.0,2277.0,,7061.0,5294.0,,41654.0,0.0,130.0,4753.0
2023-01-20 20:00:00+01:00,440.0,8594.0,623.0,203.0,1445.0,,6562.0,4485.0,,41475.0,0.0,131.0,5221.0
2023-01-20 21:00:00+01:00,439.0,8303.0,627.0,203.0,216.0,,6173.0,4059.0,,41429.0,0.0,130.0,5040.0
2023-01-20 22:00:00+01:00,445.0,8339.0,628.0,202.0,122.0,,5981.0,3732.0,,41444.0,0.0,130.0,4879.0
2023-01-20 23:00:00+01:00,459.0,8246.0,626.0,202.0,,325.0,5701.0,2889.0,,41529.0,0.0,134.0,5176.0
2023-01-21 00:00:00+01:00,453.0,8257.0,626.0,202.0,,1027.0,5442.0,2252.0,,41460.0,0.0,134.0,5579.0
2023-01-21 01:00:00+01:00,454.0,8182.0,624.0,203.0,,1732.0,5119.0,2068.0,,41382.0,0.0,134.0,5984.0
2023-01-21 02:00:00+01:00,453.0,7812.0,626.0,203.0,,1864.0,4924.0,1696.0,,41338.0,0.0,133.0,6226.0
2023-01-21 03:00:00+01:00,439.0,7004.0,627.0,203.0,,2338.0,4764.0,1422.0,,41359.0,0.0,135.0,6575.0
2023-01-21 04:00:00+01:00,423.0,6551.0,629.0,203.0,,2772.0,4607.0,738.0,,41479.0,0.0,133.0,6657.0
2023-01-21 05:00:00+01:00,428.0,6518.0,628.0,203.0,,2851.0,4507.0,677.0,,41424.0,0.0,132.0,6727.0
2023-01-21 06:00:00+01:00,428.0,6721.0,631.0,203.0,,2831.0,4605.0,850.0,,41435.0,0.0,132.0,6787.0
2023-01-21 07:00:00+01:00,433.0,7270.0,635.0,203.0,,2295.0,4720.0,1243.0,,41471.0,0.0,129.0,7152.0
2023-01-21 08:00:00+01:00,460.0,7922.0,634.0,202.0,,381.0,4970.0,1873.0,,41501.0,419.0,128.0,7680.0
2023-01-21 09:00:00+01:00,463.0,8281.0,635.0,203.0,466.0,,5259.0,2704.0,,41497.0,1606.0,132.0,7948.0
2023-01-21 10:00:00+01:00,463.0,8195.0,636.0,203.0,478.0,,5499.0,2920.0,,41397.0,3678.0,124.0,7423.0
2023-01-21 11:00:00+01:00,460.0,7922.0,633.0,203.0,17.0,,5348.0,2376.0,,41483.0,5106.0,130.0,6764.0
2023-01-21 12:00:00+01:00,441.0,7994.0,636.0,203.0,,871.0,5144.0,2514.0,,41574.0,5828.0,132.0,6441.0
2023-01-21 13:00:00+01:00,434.0,7733.0,630.0,204.0,,1732.0,4931.0,1857.0,,41573.0,5610.0,132.0,6325.0
2023-01-21 14:00:00+01:00,433.0,7857.0,633.0,204.0,,2198.0,4767.0,1557.0,,41531.0,4922.0,134.0,6448.0
2023-01-21 15:00:00+01:00,428.0,7787.0,633.0,203.0,,1387.0,4683.0,1623.0,,41407.0,3482.0,132.0,6743.0
2023-01-21 16:00:00+01:00,443.0,7657.0,625.0,204.0,,466.0,4887.0,2127.0,,41548.0,1505.0,134.0,6942.0
2023-01-21 17:00:00+01:00,448.0,8301.0,630.0,203.0,313.0,,5351.0,3542.0,,41579.0,362.0,130.0,7119.0
2023-01-21 18:00:00+01:00,447.0,8619.0,629.0,203.0,1718.0,,5779.0,4844.0,,41550.0,219.0,134.0,7741.0
2023-01-21 19:00:00+01:00,450.0,8776.0,626.0,203.0,1750.0,,5984.0,4718.0,,41570.0,0.0,132.0,7927.0
2023-01-21 20:00:00+01:00,451.0,8471.0,632.0,203.0,976.0,,5536.0,3914.0,,41606.0,0.0,131.0,7608.0
2023-01-21 21:00:00+01:00,452.0,8078.0,629.0,203.0,,41.0,5321.0,2899.0,,41605.0,0.0,132.0,7197.0
2023-01-21 22:00:00+01:00,451.0,8095.0,624.0,203.0,15.0,,5256.0,2437.0,,41613.0,0.0,131.0,6680.0
2023-01-21 23:00:00+01:00,450.0,8186.0,623.0,202.0,39.0,,5250.0,2568.0,,41635.0,0.0,135.0,6100.0
2023-01-22 00:00:00+01:00,452.0,8096.0,625.0,202.0,24.0,,4975.0,2652.0,,41542.0,0.0,129.0,5892.0
2023-01-22 01:00:00+01:00,450.0,7649.0,621.0,203.0,,333.0,4773.0,2202.0,,41472.0,0.0,131.0,5729.0
2023-01-22 02:00:00+01:00,450.0,7142.0,627.0,203.0,,632.0,4840.0,2193.0,,41592.0,0.0,135.0,5367.0
2023-01-22 03:00:00+01:00,449.0,6961.0,626.0,202.0,,1451.0,4271.0,1962.0,,41678.0,0.0,134.0,5175.0
2023-01-22 04:00:00+01:00,429.0,7043.0,630.0,202.0,,2418.0,3995.0,1436.0,,41821.0,0.0,131.0,5064.0
2023-01-22 05:00:00+01:00,433.0,7050.0,630.0,202.0,,2581.0,3962.0,1586.0,,41827.0,0.0,126.0,5093.0
2023-01-22 06:00:00+01:00,452.0,6905.0,626.0,202.0,,2546.0,4141.0,1566.0,,41787.0,0.0,126.0,5223.0
2023-01-22 07:00:00+01:00,435.0,7071.0,628.0,202.0,,2174.0,4305.0,1259.0,,41815.0,0.0,124.0,5299.0
2023-01-22 08:00:00+01:00,439.0,7412.0,626.0,203.0,,475.0,4585.0,1191.0,,41818.0,397.0,123.0,5351.0
2023-01-22 09:00:00+01:00,452.0,7934.0,625.0,203.0,,55.0,4760.0,1606.0,,41943.0,1402.0,125.0,5342.0
2023-01-22 10:00:00+01:00,454.0,8067.0,630.0,202.0,475.0,,5076.0,2998.0,,42355.0,2955.0,124.0,5020.0
2023-01-22 11:00:00+01:00,455.0,8102.0,630.0,203.0,827.0,,5167.0,3189.0,,42498.0,3919.0,124.0,4691.0
2023-01-22 12:00:00+01:00,449.0,8061.0,627.0,203.0,1719.0,,5194.0,3916.0,,42488.0,4252.0,117.0,4408.0
2023-01-22 13:00:00+01:00,438.0,7920.0,621.0,203.0,964.0,,4920.0,3268.0,,42495.0,4162.0,118.0,4199.0
2023-01-22 14:00:00+01:00,441.0,8258.0,627.0,203.0,601.0,,4837.0,3547.0,,42459.0,3570.0,117.0,4054.0
2023-01-22 15:00:00+01:00,435.0,8133.0,619.0,204.0,550.0,,4761.0,3205.0,,42438.0,2478.0,117.0,3920.0
2023-01-22 16:00:00+01:00,422.0,8196.0,615.0,203.0,698.0,,4825.0,3622.0,,42389.0,1133.0,115.0,3778.0
2023-01-22 17:00:00+01:00,437.0,8343.0,614.0,204.0,773.0,,5627.0,4206.0,,42439.0,312.0,115.0,3567.0
2023-01-22 18:00:00+01:00,436.0,8398.0,736.0,203.0,2036.0,,6185.0,5260.0,,42555.0,217.0,115.0,3548.0
2023-01-22 19:00:00+01:00,436.0,8486.0,853.0,203.0,2734.0,,6261.0,5123.0,,42455.0,0.0,113.0,3628.0
2023-01-22 20:00:00+01:00,436.0,8445.0,820.0,203.0,1897.0,,5851.0,4610.0,,42470.0,0.0,105.0,3605.0
2023-01-22 21:00:00+01:00,440.0,8357.0,843.0,203.0,1436.0,,5545.0,3803.0,,42450.0,0.0,106.0,3597.0
2023-01-22 22:00:00+01:00,448.0,8357.0,745.0,203.0,444.0,,5350.0,3544.0,,42459.0,0.0,103.0,3487.0
2023-01-22 23:00:00+01:00,449.0,8265.0,620.0,202.0,,289.0,5141.0,2828.0,,42493.0,0.0,95.0,3409.0
2023-01-23 00:00:00+01:00,450.0,8033.0,632.0,202.0,,446.0,4942.0,2169.0,,42454.0,0.0,92.0,3453.0
2023-01-23 01:00:00+01:00,449.0,7977.0,632.0,202.0,,1149.0,4607.0,1683.0,,42451.0,0.0,97.0,3484.0
2023-01-23 02:00:00+01:00,449.0,7913.0,636.0,202.0,,1499.0,4483.0,2065.0,,42485.0,0.0,101.0,3570.0
2023-01-23 03:00:00+01:00,451.0,7738.0,632.0,203.0,,2281.0,4437.0,1893.0,,42461.0,0.0,104.0,3628.0
2023-01-23 04:00:00+01:00,451.0,7840.0,633.0,202.0,,2726.0,4253.0,1693.0,,42460.0,0.0,101.0,3763.0
2023-01-23 05:00:00+01:00,453.0,8130.0,611.0,202.0,,1959.0,4406.0,2325.0,,42400.0,0.0,98.0,3909.0
2023-01-23 06:00:00+01:00,454.0,8640.0,588.0,203.0,132.0,,5020.0,3986.0,,41897.0,0.0,95.0,3950.0
2023-01-23 07:00:00+01:00,453.0,9066.0,629.0,201.0,2756.0,,5948.0,5396.0,,41643.0,0.0,99.0,4133.0
2023-01-23 08:00:00+01:00,456.0,9130.0,633.0,719.0,3636.0,,6441.0,5660.0,,41828.0,385.0,104.0,4393.0
2023-01-23 09:00:00+01:00,454.0,9119.0,632.0,928.0,3651.0,,6697.0,5812.0,,41908.0,1075.0,103.0,4558.0
2023-01-23 10:00:00+01:00,453.0,9134.0,636.0,1219.0,4169.0,,6725.0,5893.0,,41957.0,2261.0,107.0,4630.0
2023-01-23 11:00:00+01:00,453.0,9249.0,633.0,1421.0,4063.0,,6701.0,5737.0,,42069.0,3057.0,104.0,4693.0
2023-01-23 12:00:00+01:00,455.0,9159.0,629.0,1409.0,3172.0,,6617.0,5384.0,,42549.0,3294.0,105.0,5050.0
2023-01-23 13:00:00+01:00,454.0,9009.0,631.0,797.0,2561.0,,6438.0,4909.0,,42564.0,3193.0,105.0,5581.0
2023-01-23 14:00:00+01:00,452.0,9046.0,633.0,755.0,2629.0,,6321.0,4941.0,,42522.0,2668.0,107.0,6325.0
2023-01-23 15:00:00+01:00,454.0,9085.0,631.0,755.0,2487.0,,6142.0,4949.0,,42495.0,1703.0,107.0,7091.0
2023-01-23 16:00:00+01:00,456.0,8927.0,584.0,755.0,1997.0,,6081.0,4781.0,,42397.0,748.0,106.0,7478.0
2023-01-23 17:00:00+01:00,461.0,8784.0,542.0,759.0,2084.0,,6148.0,5122.0,,42335.0,273.0,107.0,8023.0
2023-01-23 18:00:00+01:00,460.0,8856.0,591.0,1113.0,2531.0,,6618.0,5437.0,,42313.0,221.0,107.0,8122.0
2023-01-23 19:00:00+01:00,459.0,8819.0,836.0,1239.0,2868.0,,6624.0,5849.0,,42439.0,0.0,106.0,7823.0
2023-01-23 20:00:00+01:00,460.0,8857.0,1034.0,1256.0,1634.0,,6073.0,5051.0,,42472.0,0.0,104.0,7820.0
2023-01-23 21:00:00+01:00,456.0,8844.0,1125.0,1253.0,18.0,,5498.0,3711.0,,42479.0,0.0,108.0,7641.0
2023-01-23 22:00:00+01:00,452.0,8376.0,1089.0,1192.0,23.0,,5241.0,2833.0,,42454.0,0.0,111.0,7820.0
2023-01-23 23:00:00+01:00,446.0,8195.0,1064.0,221.0,,586.0,4971.0,2742.0,,42428.0,0.0,109.0,7964.0
2023-01-24 00:00:00+01:00,452.0,8405.0,1090.0,202.0,,1617.0,4685.0,1613.0,,42396.0,0.0,108.0,7792.0
2023-01-24 01:00:00+01:00,442.0,8772.0,1138.0,202.0,,2768.0,4452.0,1296.0,,42418.0,0.0,109.0,7810.0
2023-01-24 02:00:00+01:00,444.0,8607.0,1133.0,202.0,,3147.0,4378.0,1335.0,,42413.0,0.0,109.0,7738.0
2023-01-24 03:00:00+01:00,442.0,8405.0,1103.0,202.0,,3323.0,4343.0,1039.0,,42353.0,0.0,107.0,7482.0
2023-01-24 04:00:00+01:00,444.0,8416.0,1101.0,203.0,,3465.0,4419.0,1045.0,,42404.0,0.0,106.0,6868.0
2023-01-24 05:00:00+01:00,445.0,8394.0,1086.0,202.0,,2138.0,4358.0,1496.0,,42469.0,0.0,106.0,6512.0
2023-01-24 06:00:00+01:00,446.0,8558.0,1102.0,202.0,,179.0,4825.0,3139.0,,42575.0,0.0,103.0,6397.0
2023-01-24 07:00:00+01:00,445.0,8875.0,1109.0,202.0,1252.0,,5648.0,4963.0,,42544.0,0.0,100.0,6353.0
2023-01-24 08:00:00+01:00,445.0,8908.0,1123.0,202.0,2527.0,,6329.0,5287.0,,42492.0,390.0,96.0,6006.0
2023-01-24 09:00:00+01:00,448.0,8974.0,1125.0,202.0,3091.0,,6389.0,5431.0,,42501.0,1161.0,99.0,5686.0
2023-01-24 10:00:00+01:00,442.0,9130.0,1125.0,202.0,3556.0,,6430.0,5567.0,,42554.0,2578.0,98.0,5207.0
2023-01-24 11:00:00+01:00,448.0,9170.0,1199.0,202.0,3400.0,,6396.0,5739.0,,42561.0,3543.0,99.0,4724.0
2023-01-24 12:00:00+01:00,450.0,9124.0,1333.0,701.0,2872.0,,6310.0,5507.0,,42561.0,4158.0,100.0,4247.0
2023-01-24 13:00:00+01:00,453.0,8933.0,1410.0,750.0,1844.0,,6222.0,4862.0,,42520.0,4135.0,101.0,3949.0
2023-01-24 14:00:00+01:00,456.0,8930.0,1120.0,749.0,1800.0,,6113.0,4605.0,,42519.0,3476.0,100.0,3619.0
2023-01-24 15:00:00+01:00,459.0,8962.0,1128.0,750.0,2185.0,,6177.0,4815.0,,42531.0,2410.0,100.0,3275.0
2023-01-24 16:00:00+01:00,458.0,8883.0,1182.0,751.0,2471.0,,6296.0,5222.0,,42513.0,1107.0,100.0,2995.0
2023-01-24 17:00:00+01:00,458.0,8958.0,1176.0,835.0,2829.0,,6623.0,5474.0,,42383.0,309.0,101.0,2925.0
2023-01-24 18:00:00+01:00,453.0,8978.0,1140.0,1415.0,3195.0,,6917.0,5921.0,,41753.0,219.0,100.0,2911.0
2023-01-24 19:00:00+01:00,452.0,8726.0,1151.0,1419.0,3819.0,,6860.0,6157.0,,41690.0,0.0,101.0,2784.0
2023-01-24 20:00:00+01:00,453.0,8664.0,1133.0,1196.0,2532.0,,6284.0,5587.0,,41680.0,0.0,98.0,2711.0
2023-01-24 21:00:00+01:00,452.0,9032.0,1139.0,203.0,930.0,,5805.0,4410.0,,42084.0,0.0,101.0,2577.0
2023-01-24 22:00:00+01:00,451.0,8951.0,1103.0,202.0,634.0,,5274.0,3982.0,,42416.0,0.0,103.0,2415.0
2023-01-24 23:00:00+01:00,453.0,8931.0,1158.0,202.0,404.0,,4902.0,3643.0,,42491.0,0.0,102.0,2304.0
2023-01-25 00:00:00+01:00,453.0,8695.0,1134.0,203.0,,509.0,4700.0,2817.0,,42570.0,0.0,107.0,2190.0
2023-01-25 01:00:00+01:00,451.0,8603.0,1115.0,203.0,,1019.0,4584.0,2338.0,,42591.0,0.0,105.0,2008.0
2023-01-25 02:00:00+01:00,452.0,8515.0,1087.0,203.0,,1348.0,4509.0,2055.0,,42292.0,0.0,109.0,1906.0
2023-01-25 03:00:00+01:00,433.0,8478.0,954.0,204.0,,2112.0,4392.0,1829.0,,42268.0,0.0,113.0,1813.0
2023-01-25 04:00:00+01:00,436.0,8584.0,958.0,203.0,,2356.0,4259.0,1845.0,,42567.0,0.0,113.0,1866.0
2023-01-25 05:00:00+01:00,452.0,8552.0,1054.0,204.0,,1401.0,4217.0,1903.0,,42586.0,0.0,113.0,1984.0
2023-01-25 06:00:00+01:00,454.0,8760.0,1131.0,204.0,829.0,,4881.0,3464.0,,42592.0,0.0,112.0,2041.0
2023-01-25 07:00:00+01:00,454.0,9094.0,1152.0,203.0,2811.0,,5837.0,5127.0,,42585.0,0.0,110.0,2104.0
2023-01-25 08:00:00+01:00,453.0,9165.0,1100.0,202.0,3667.0,,6278.0,5772.0,,42582.0,422.0,111.0,2119.0
2023-01-25 09:00:00+01:00,452.0,9149.0,1113.0,527.0,3722.0,,6337.0,5778.0,,42583.0,1225.0,104.0,2062.0
2023-01-25 10:00:00+01:00,454.0,9188.0,1276.0,755.0,3756.0,,6630.0,5660.0,,42584.0,2394.0,103.0,1975.0
2023-01-25 11:00:00+01:00,453.0,9211.0,1464.0,989.0,2908.0,,6432.0,5559.0,,42600.0,3221.0,107.0,1861.0
2023-01-25 12:00:00+01:00,450.0,9473.0,1557.0,1435.0,1674.0,,6254.0,5023.0,,42595.0,3539.0,103.0,1777.0
2023-01-25 13:00:00+01:00,445.0,9518.0,1554.0,1429.0,1062.0,,6326.0,4194.0,,42546.0,3501.0,107.0,1684.0
2023-01-25 14:00:00+01:00,447.0,9378.0,1556.0,1429.0,640.0,,6285.0,4308.0,,42555.0,3027.0,102.0,1504.0
2023-01-25 15:00:00+01:00,447.0,9360.0,1557.0,1451.0,599.0,,6141.0,4392.0,,42593.0,1992.0,102.0,1462.0
2023-01-25 16:00:00+01:00,447.0,9273.0,1568.0,1421.0,904.0,,6158.0,4527.0,,42683.0,866.0,101.0,1708.0
2023-01-25 17:00:00+01:00,445.0,9349.0,1645.0,1359.0,1814.0,,6544.0,5206.0,,42866.0,290.0,103.0,1866.0
2023-01-25 18:00:00+01:00,449.0,9416.0,1660.0,1378.0,2485.0,,6763.0,5692.0,,42893.0,218.0,105.0,1797.0
2023-01-25 19:00:00+01:00,451.0,9542.0,1660.0,1270.0,2265.0,,6794.0,5455.0,,43124.0,0.0,103.0,1925.0
2023-01-25 20:00:00+01:00,453.0,9017.0,1621.0,1239.0,819.0,,6239.0,4044.0,,43178.0,0.0,102.0,1755.0
2023-01-25 21:00:00+01:00,455.0,8664.0,1502.0,322.0,480.0,,5855.0,3683.0,,42950.0,0.0,106.0,1469.0
2023-01-25 22:00:00+01:00,452.0,8739.0,1583.0,203.0,158.0,,5515.0,3739.0,,42707.0,0.0,108.0,1323.0
2023-01-25 23:00:00+01:00,450.0,8594.0,1554.0,204.0,86.0,,5155.0,3376.0,,42650.0,0.0,110.0,1329.0
